WDIR,WSPD,GST,WVHT,dts
350,20.021552,24.103616000000002,,2023-06-07 20:50:00
350,21.965392,25.075536,,2023-06-07 20:40:00
350,19.049632000000003,22.937312000000002,,2023-06-07 20:30:00
350,20.021552,24.103616000000002,,2023-06-07 20:20:00
350,20.993472,22.937312000000002,,2023-06-07 20:10:00
350,19.049632000000003,20.993472,,2023-06-07 20:00:00
350,17.105792,20.993472,,2023-06-07 19:50:00
350,17.105792,20.993472,,2023-06-07 19:40:00
350,19.049632000000003,21.965392,,2023-06-07 19:30:00
350,19.049632000000003,21.965392,,2023-06-07 19:20:00
350,19.049632000000003,21.965392,,2023-06-07 19:10:00
350,14.967568,19.049632000000003,,2023-06-07 19:00:00
350,17.105792,19.049632000000003,,2023-06-07 18:50:00
350,14.967568,15.939487999999999,,2023-06-07 18:40:00
340,13.995648000000001,14.967568,,2023-06-07 18:30:00
340,13.995648000000001,14.967568,,2023-06-07 18:20:00
340,13.023728,13.995648000000001,,2023-06-07 18:10:00
340,13.023728,13.023728,,2023-06-07 18:00:00
330,11.079888,12.051808000000001,,2023-06-07 17:50:00
340,13.995648000000001,14.967568,,2023-06-07 17:40:00
350,12.051808000000001,13.995648000000001,,2023-06-07 17:30:00
340,12.051808000000001,13.023728,,2023-06-07 17:20:00
350,13.995648000000001,15.939487999999999,,2023-06-07 17:10:00
350,15.939487999999999,15.939487999999999,,2023-06-07 17:00:00
340,13.995648000000001,14.967568,,2023-06-07 16:50:00
340,11.079888,12.051808000000001,,2023-06-07 16:40:00
340,12.051808000000001,12.051808000000001,,2023-06-07 16:30:00
340,13.023728,13.995648000000001,,2023-06-07 16:20:00
350,13.023728,14.967568,,2023-06-07 16:10:00
350,12.051808000000001,13.995648000000001,,2023-06-07 16:00:00
340,13.023728,13.995648000000001,,2023-06-07 15:50:00
350,13.023728,14.967568,,2023-06-07 15:40:00
350,13.023728,14.967568,,2023-06-07 15:30:00
350,11.079888,12.051808000000001,,2023-06-07 15:20:00
350,12.051808000000001,13.023728,,2023-06-07 15:10:00
340,9.913584,11.079888,,2023-06-07 15:00:00
340,9.913584,11.079888,,2023-06-07 14:50:00
340,9.913584,11.079888,,2023-06-07 14:40:00
340,9.913584,9.913584,,2023-06-07 14:30:00
340,8.941664,9.913584,,2023-06-07 14:20:00
340,8.941664,9.913584,,2023-06-07 14:10:00
340,7.9697439999999995,8.941664,,2023-06-07 14:00:00
20,2.91576,5.053984,,2023-06-07 13:50:00
50,0.97192,1.94384,,2023-06-07 13:40:00
110,4.082064,5.053984,,2023-06-07 13:30:00
